user_id	epoch_0	epoch_1	epoch_2	epoch_3	epoch_4	epoch_5	epoch_6	epoch_7	epoch_8	epoch_9	epoch_10	epoch_11	epoch_12	epoch_13	epoch_14	epoch_15	epoch_16	epoch_17	epoch_18	epoch_19	epoch_20	epoch_21	epoch_22	epoch_23	epoch_24	epoch_25	epoch_26	epoch_27	epoch_28	epoch_29
150	8886	19525	19525	19525	19525	19525	19525	19525	19525	19525	19525	19525	19525	19525	19525	19525	19525	19525	19525	19525	19525	19525	19525	19525	8886	8886	19525	8886	8886	19525
151	13829	20499	20499	20499	20499	20499	20499	20499	14878	20499	20499	20499	14878	14878	14878	20499	20499	20499	20499	13297	13829	20499	20499	20499	20499	14878	20499	20499	20499	20499
152	6682	6682	6682	6682	6682	6682	6682	6682	23118	6682	6682	6682	23118	6682	23118	6682	6682	20435	6682	2590	6682	6682	23118	23118	8481	6682	6682	6682	6682	6682
153	15650	15650	15650	15650	15650	13019	13019	15650	13019	13019	13019	15650	15650	15650	15650	15650	13019	15650	13019	13019	13019	13019	13019	15650	15650	13019	12212	15650	15650	13019
154	26059	26059	26059	26059	26059	26059	26059	26059	26059	26059	26059	26059	26059	26059	4561	26059	26059	26059	26059	26059	26059	26059	22829	26059	26059	26059	26059	26059	26059	26059
155	6682	6682	6682	6682	6682	6682	6682	6682	6682	6682	8452	6682	6682	6682	6682	6682	25514	6682	6682	24784	8452	8452	8452	6682	8452	6682	6682	6682	8452	8452
156	21276	21276	21276	21276	21276	21276	21276	21276	21276	21276	21276	21276	21276	22731	21276	21276	21276	21276	21276	21276	21276	22731	21276	21276	21276	21276	21276	21276	21276	21276
157	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	22784	18481	18481	18481	18481	18481	15623	18481	22784	18481	18481	18481	18481	18481	16022	18481	18481
158	926	926	926	926	3552	3552	3552	3552	926	926	926	926	926	3552	926	3552	926	3552	926	926	926	926	926	926	926	3552	3552	926	926	926
159	18727	18727	1064	1064	18727	18727	18727	18727	18727	9735	18727	1064	15535	18727	15535	9735	18727	1064	1064	1064	4057	1064	9735	9735	9735	9735	15535	9735	9735	9735
160	12143	12143	12143	12143	12143	12143	12143	12143	12143	12143	12143	12143	12143	12143	12143	12143	12143	12143	12143	12143	12143	12143	12143	12143	12143	12143	12143	12143	12143	12143
161	15847	15847	15847	15847	15847	15847	15847	15847	15847	15847	15847	15847	15847	15059	11910	22434	22434	15847	15847	11910	15847	15847	11910	15847	15847	15847	15847	15847	15847	15847
162	3155	3155	3155	3155	3155	3155	4945	3155	3155	3155	4945	4945	3155	4945	3155	18915	18915	3155	4945	4945	4945	4945	3155	3155	4945	4945	4945	4945	3155	3155
163	993	993	993	4026	993	993	993	993	993	993	993	26118	26695	993	26695	26118	26118	993	993	993	993	993	4026	4026	993	993	993	26118	26118	4026
164	27322	27322	27322	27322	27322	27322	27322	27322	27322	2021	27322	27322	8721	8721	27322	27322	24226	27322	27322	27322	27322	27322	8721	8721	24226	27322	22233	27322	27322	27322
165	20224	121	121	121	20224	23371	20224	121	121	121	121	121	20224	19985	121	20224	20242	121	121	121	7362	121	20242	20224	121	20242	20242	20224	20224	23371
166	25810	25810	12187	25100	25100	25810	25100	25100	12187	25100	25810	25810	12187	25810	25810	12187	12187	12187	12187	25810	25100	12187	12187	12187	12187	12187	12187	12187	25810	25100
167	1096	1096	1096	26943	1096	1096	1096	26943	26943	26943	1096	26943	26943	26943	26943	1096	1096	1096	1096	1096	26943	1096	1096	26943	26943	1096	1096	1096	1096	1096
168	2452	2452	2452	2452	2452	2452	1713	2452	2452	2452	2452	2452	2452	2452	2452	2452	2452	2452	2452	2452	2452	2452	2452	2452	2452	2452	2452	2452	2452	23549
169	18989	18989	18989	18989	18989	18989	18989	18989	18989	18989	18989	18989	18989	18989	18989	18989	21744	18989	18989	21744	18989	18989	18989	18989	18989	18989	18989	18989	18989	18989
170	12911	12911	3935	12911	12911	12911	12911	12911	3935	12911	12911	3935	12911	12911	12911	12911	12911	12911	12911	12911	24976	12911	12911	3935	3935	12911	12911	12911	12911	12911
171	4293	8754	4293	4293	4293	4293	4293	8754	4293	8754	8754	4293	4293	4293	8754	8754	4293	4293	4293	4293	4293	8754	8754	8754	8754	4293	8754	4293	8754	4293
172	23073	19757	19757	24223	19757	19757	24223	24223	19757	19757	19757	19757	19757	24223	24223	23073	25937	23073	19757	19757	24223	23073	19757	23073	19757	23073	23073	19757	19757	24223
173	12743	12743	12743	12743	16654	12743	12743	12743	12743	12743	12743	16654	12743	16654	12743	12743	24545	12743	12743	12743	16654	12743	12743	12743	12743	12743	12743	16654	12743	12743
174	19525	19525	19525	19525	19525	19525	23989	23989	19525	23937	19525	19525	19525	19525	19525	19525	19525	19525	19525	19525	19525	19525	19525	19525	19525	19525	19525	19525	23937	19525
175	18736	18736	7453	7453	7453	7453	7453	7453	7453	7453	7453	21767	18736	18736	7453	7453	7453	7453	7453	7453	7453	7453	7453	7453	7453	7453	7453	7453	7453	18736
176	14746	14746	14746	14746	14746	14746	14746	14746	14746	14746	14746	14746	14746	14746	14746	12305	12305	14746	14746	14746	14746	14746	14746	14746	14746	14746	14746	14746	14746	14746
177	26118	26118	26118	26118	26118	26118	26118	26118	26118	26118	26118	26118	16101	26118	26118	16101	5181	26118	26118	26118	16101	26118	26118	16101	26118	16101	16101	26118	26118	26118
178	25132	20436	20436	20436	20436	20436	3355	20436	20436	20436	3355	10006	20436	20436	20436	20436	25132	20436	20436	3355	3355	25132	25132	20436	20436	20436	3355	3355	3355	3355
179	8886	8886	8886	8886	8886	8886	8886	8886	8886	8886	8886	8886	19716	19716	8886	8886	19716	8886	8886	8886	8886	8886	8886	8886	8886	8886	8886	8886	8886	8886
180	8886	6598	8886	8886	8886	14724	14724	8886	14724	6598	8886	8886	6598	6598	8886	8886	14724	14724	8886	8886	8886	8886	6598	8886	8886	8886	6598	8886	8886	8886
181	23299	23299	23299	23299	23299	23299	9565	7189	23299	23299	23299	23299	7189	7189	23299	23299	16914	23299	23299	23299	23299	23299	23299	9565	23299	23299	23299	23299	20823	9565
182	3155	25239	3155	25239	25239	3155	2398	25915	2398	25239	3155	3155	25239	1295	25239	25239	3155	25239	2398	3155	2398	2398	3155	3155	3155	25239	25239	3155	3155	3155
183	23266	23266	23266	26020	23266	23266	23266	23266	23266	23266	23266	23266	23266	23266	23266	26020	23266	23266	23266	23266	23266	2315	23266	26020	20851	26020	23266	23266	23266	23266
184	14040	24616	16470	24616	14040	24616	14040	14040	16470	16470	24616	14040	24616	16470	24616	16470	6303	24616	24616	14040	16470	24616	16470	14040	24616	24616	14040	16470	14040	16470
185	7023	14418	14418	7023	14418	7023	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	14418	10325	14418	7023	14418	7023	14418	7023	7023	14418	7023	14418	14418
186	20357	20357	20357	20357	20357	20357	20357	20357	9725	20357	20357	20357	20357	1520	9725	10802	20672	20357	9725	20357	20357	10802	20357	20357	20357	20357	20357	20357	20672	20357
187	4000	27048	27048	4000	4000	4000	4000	4000	4000	25453	4000	4000	27048	14118	4000	4000	4000	25453	4000	14118	4000	27048	14118	4000	4000	4000	14118	4000	4000	14118
188	5384	22918	22918	22918	5384	22918	22918	22918	22918	25453	25453	22918	22918	25453	22918	5384	3291	22918	22918	14349	5384	22918	5384	5384	5384	22918	5384	22918	5776	5384
189	11754	8519	11754	8519	8519	8519	8519	8418	8418	8418	8418	8519	8519	8418	545	11754	8519	11754	8418	11754	11754	11754	545	11754	11754	11754	11754	11754	545	11958
190	8886	8886	16470	8886	24164	16470	16470	24164	16470	16470	16470	16470	16470	8886	24164	16470	10802	16470	24164	16470	16470	16470	8886	16470	16470	16470	16470	16470	16470	16470
191	21265	21265	19239	21265	21265	21265	24223	27250	21265	24223	19239	19239	19239	21265	24223	27250	24223	19239	19239	21265	24223	24223	24223	21265	24223	19239	21265	24223	19239	24223
192	12212	12212	12212	12408	12212	12212	12212	16189	12212	12212	12212	12212	12212	12212	12408	16189	12212	16189	12408	12212	16189	12212	16189	16189	12212	12212	12212	12212	12212	12212
193	10186	23259	10186	26486	26486	26486	10186	26486	26486	10186	26486	26486	26486	10186	23259	23259	14180	26486	23259	13137	23259	26486	26486	23259	26486	26486	26486	23259	23259	23259
194	19182	19182	19182	19182	19182	19182	19182	19182	19182	19182	19182	17198	19182	19182	19182	19182	19182	19182	19182	19182	3669	19182	19182	19182	19182	19182	24422	19182	19182	19182
195	23299	23299	23299	18481	18481	23299	23299	18481	17656	23299	17656	23299	18481	17656	23299	18481	17656	23299	23299	23299	18481	23299	23299	17656	23299	18481	18481	23299	23299	23299
196	9275	9275	9275	9275	9275	9275	9275	9275	9275	9275	12143	9275	9275	9275	9275	9275	12143	9275	9275	9275	9275	12143	9275	9275	9275	9275	9275	9275	9275	9275
197	14746	14746	14746	14746	14746	14746	18171	14746	14746	18171	14746	14746	14746	14746	14746	14746	14746	14746	14746	18171	14746	14746	14746	14746	14746	14746	14746	14746	14746	14746
198	26020	8886	8886	8886	26020	26020	26020	8886	26020	26020	7453	26020	8886	7453	26020	7453	7453	26020	7453	26020	7453	26020	2606	8886	8886	8886	26020	26020	8886	26020
199	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	5384	16092	20101	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	993	16092	16092
200	1064	1064	1064	1064	1064	20436	20436	20436	1064	1064	20436	1064	1064	15623	20436	1064	15623	1064	20436	1064	1064	20436	20436	20436	20436	1064	1064	1064	1064	1064
201	20357	15650	26059	20357	26059	26059	26059	26059	323	20357	15650	26059	20357	26059	15650	15650	15557	15650	20357	15650	9302	15650	15064	20357	26059	15064	26059	20357	26059	26059
202	2606	13519	2606	2606	13519	13519	2606	13519	13519	2606	13519	13519	13519	13519	13519	13519	18994	2606	13519	25282	8059	25282	13519	2606	4767	13519	13519	25282	25282	13519
203	15633	13519	15314	15314	15314	13519	15314	1777	15314	15314	15633	13519	13519	15633	13519	15314	15314	13519	15314	15314	6140	15314	15314	15314	15314	15314	15314	15314	15314	15314
204	8886	5470	8886	5470	5470	14746	2161	8886	2161	8886	2161	5470	5470	14746	5470	5470	14746	8886	8886	25809	25809	8886	5470	5470	25809	5470	5470	5470	8886	14746
205	18417	18417	18417	26486	26486	26486	15064	26486	26486	15064	18417	18417	18417	18417	26486	26486	26486	18417	26486	5603	5603	18417	18417	18417	18417	18417	26486	26486	18417	15064
206	8596	8596	8596	8596	8596	8596	8596	3311	8596	8596	8596	8596	8596	3311	8596	8596	8596	8596	8596	8596	8596	8596	8596	8596	8596	8596	8596	11851	8596	3311
207	18275	18275	18275	18275	18275	18275	18275	18275	18275	18275	18275	18275	18275	18275	18275	18275	18275	18275	18275	18275	18275	18275	18275	18275	18275	18275	18275	18275	18275	18275
208	3232	3232	3232	3232	3232	8048	3232	3232	3232	3232	18915	21422	3232	18915	3232	21873	18915	3232	8048	8048	3232	8048	18915	8048	8048	3232	3232	3232	8048	3232
209	5032	5032	5032	5032	5032	5032	26059	26059	25100	26059	25062	5032	26059	26059	26059	26059	26059	25062	25062	25100	5032	25100	25062	25100	26059	5032	5032	16644	5032	25100
210	24164	24164	24164	17656	24164	17656	17656	17656	17656	18915	15437	18915	17656	17656	17656	17656	17656	24164	17656	17656	24164	24164	24164	24164	17656	24164	24164	24164	24164	24164
211	4000	4000	4000	4000	1064	4000	4000	4000	4000	4000	4000	4000	4000	23801	4000	4000	4000	4000	1064	1064	1064	4000	1064	1064	4000	1064	1064	4000	1064	1064
212	20384	8945	20384	20384	8945	8945	8945	8945	8945	8945	8945	20384	20384	8945	8945	8945	5196	5196	8945	8945	5196	20384	5196	8945	8945	8945	8945	8945	8945	8945
213	21208	12212	12212	12212	14708	12212	4481	4481	12212	4481	4481	12212	12212	14708	14708	4481	14708	14708	12212	14708	12212	12212	14708	14708	12212	14708	14708	12212	4481	14708
214	2606	2606	18417	20357	20357	18417	14730	2606	2606	2606	14730	20357	18417	2606	12602	2606	18417	1777	14730	11851	24976	18417	18417	18417	18417	2606	2606	2606	11851	12602
215	18141	17751	17751	17751	17751	17751	17751	17751	17751	17751	17751	18141	18141	17751	17751	17751	17751	17751	17751	11484	17751	11484	11484	11484	11484	17751	17751	17751	17751	17751
216	10887	10887	10887	10887	5606	10887	13344	10887	10375	5437	10887	10887	5437	13344	13344	13344	10887	10887	5437	6493	10887	5437	5437	5437	5606	10887	10887	10887	10887	10887
217	18994	18994	16291	18994	18994	16291	18994	24784	25453	24784	24784	24784	18994	18994	16291	18994	18994	18994	18994	18580	18994	18994	24784	16291	18994	18994	15850	16291	16291	18994
218	14871	20499	20499	20499	20499	20499	20499	20499	20499	20499	20499	14871	20499	13088	20499	14871	21953	20499	20499	20499	20499	20499	20499	20499	20499	20499	20499	20499	20499	20499
219	993	18736	993	24716	993	18736	21767	24716	993	993	993	21767	18736	18196	18736	18736	993	18736	993	18736	18196	21767	946	18736	24716	993	993	18736	24716	18196
220	12719	15650	19716	19716	3935	19716	3935	19716	3935	12719	19716	15650	15650	18915	15650	15650	3935	15650	15650	3935	18915	15650	18915	3935	3935	3935	3935	15650	15650	19716
221	8740	19349	19349	19349	19349	19349	19349	19349	19349	19349	19349	19349	19349	8740	8740	19349	1943	8740	19349	19349	19349	19349	19349	19349	19349	8740	19349	8740	8740	8740
222	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	23299	16092	16092	16092	16092	16092	16092	19182	23299	16092	16092	16092	19182	16092	16092	16092	16092	16092	16092
223	2606	2606	12719	14746	21994	12719	4710	12719	12719	12719	18644	20797	20248	14746	12719	14746	2892	2606	12719	25282	8946	8946	8018	12719	20248	25282	18644	20248	8946	12719
224	16465	16465	16465	16465	16465	16465	16465	16465	16465	16465	16465	16465	16465	3738	16465	16465	16465	16465	16465	13889	16465	16465	16465	16465	16465	16465	16465	16465	16465	24539
225	23299	23299	23299	23299	23299	23299	24616	24616	10186	23299	14162	14162	14162	1699	24616	23299	23299	14162	23299	23299	16587	24164	24616	23299	23299	23299	24164	14162	23299	24616
226	23299	23299	23299	23299	25239	25239	21767	23299	23466	23299	23466	23299	15650	23299	25239	23299	8350	24164	23299	15650	25488	24164	23299	23299	23299	23299	15650	7023	9607	24164
227	1818	1818	1818	1818	1818	1818	1818	1818	1818	1818	1818	1818	1818	1818	1818	1818	14419	1818	1818	1818	14419	1818	1818	1818	1818	1818	1818	1818	1818	1818
228	23299	23299	23299	23299	3552	23516	2398	23299	23299	23299	18736	23299	23299	23299	23299	23516	23299	23299	18736	18736	3552	2398	23299	23299	23299	23299	3552	23299	23299	23299
229	8886	8886	16470	8886	16470	11851	8886	8886	16470	16470	16470	11370	8886	16470	16470	16470	16470	11851	11851	5818	16470	16470	8886	8886	8886	16470	5818	8886	8886	16470
230	5206	5206	5206	12602	12602	12602	18727	18727	18727	18727	12602	5206	18727	18727	12602	5206	18727	18727	5206	5206	12602	5206	12602	5206	18727	18727	18727	5206	5206	5206
231	15314	3311	15314	3311	15314	3311	15314	3311	3311	15314	3311	3311	8721	15314	3311	15314	3311	3311	3311	3311	3311	3311	15314	15314	15314	3311	8721	15314	3311	15314
232	25406	25406	25406	25406	25406	25406	25406	25406	25406	25406	25406	25406	25406	25406	25406	25406	22964	25406	25406	25406	25406	25406	25406	25406	25406	25406	25406	25406	12184	25406
233	12602	12602	12602	12602	12602	12602	12602	12602	12602	12602	12602	12602	3935	27604	12602	3935	3935	3935	3935	3935	3935	12602	3935	3935	3935	3935	3935	3935	12602	3935
234	23299	23299	23266	23266	23299	23266	23299	23299	2036	23299	14675	23299	23266	14675	2036	23299	23299	14675	14675	3460	27590	23299	8223	8223	23299	23299	11484	23299	2036	16440
235	13019	6682	6682	14746	13019	13019	13019	13019	13019	14746	21994	13019	13019	6682	13019	13019	14746	14746	14746	14746	13019	14746	14746	13019	21994	13019	6682	13019	6682	14746
236	24164	14149	24164	14746	24164	24164	24164	24164	5384	16465	15437	5384	24164	14746	24164	14746	24164	24164	24164	14149	14149	14149	16465	14149	24164	24164	24164	14746	24164	5384
237	14149	14149	14149	14149	14149	14149	14149	14149	14149	14149	8702	14149	14149	18327	18327	18327	14149	14149	14149	14149	14149	18327	14149	14149	14149	14149	14149	14149	14149	14149
238	16092	16092	16092	16092	16092	16092	16092	16092	15650	16092	16092	16092	16092	22609	15650	9275	15650	16092	15650	15650	15650	15650	16092	9275	16092	16092	16092	15650	16092	16092
239	25239	1231	25239	25239	25239	25239	24422	25239	24422	25239	25239	25239	25239	27143	25239	24422	25239	25239	24422	25239	25239	24422	24422	21994	25239	24422	24422	24422	24422	24422
240	16440	16440	16440	16440	16440	16440	16440	16440	16440	16440	16440	16440	16440	16440	23371	8905	16440	23371	16440	23371	23371	16440	16440	16440	16440	16440	16440	16440	23371	16440
241	25239	25239	25239	25239	25239	25612	25239	25612	25239	25239	25239	25239	25239	25239	25239	25612	25239	25239	25239	25239	25612	25612	25239	25612	25239	25612	25612	25239	7917	25612
242	5965	16223	15535	16223	20860	5965	16223	16223	25460	16223	5965	15535	25460	16223	15535	15535	16223	16223	25460	16223	5965	16223	16223	16223	15535	16223	16223	15535	15535	15535
243	6682	6682	6682	6682	6682	6682	6682	6682	6682	8418	8418	6682	6682	6682	6682	6682	6682	6682	8418	6682	20797	20797	20797	20797	6682	6682	6682	6682	6682	20797
244	23055	23055	17039	23055	23055	10520	10520	23055	23055	10520	10520	23055	23055	23055	23055	23055	23055	23055	23055	23055	23055	23055	23055	23055	23055	23055	23055	23055	23055	23055
245	6598	20293	20293	5032	5032	20293	20293	20293	20293	20293	20293	5032	20293	6598	5032	5032	20293	20293	20293	20293	5253	20293	20293	20293	20293	20293	20293	5032	5032	20293
246	9708	9708	9708	9708	9708	9708	25210	9708	9708	9708	9708	9708	9708	9708	5206	5206	5206	9708	9708	2315	9708	21994	25210	9708	9708	9708	9708	9708	25210	9708
247	23118	25239	25239	25239	3935	14162	3935	23118	10127	1122	14162	19716	12719	23118	12719	23118	23118	14162	16196	25239	23118	25239	25239	12719	25239	25239	12719	3453	25239	19716
248	26020	19525	25239	25239	25239	19525	25239	25239	19525	25239	25239	19525	19525	976	25239	25239	25239	25239	19525	19525	25239	19525	25239	25239	25239	25239	25239	25239	10802	25239
249	8886	8886	8886	8886	8886	8886	8886	8886	8886	8886	8886	8886	8886	24365	8886	8886	8886	8886	8886	8886	8886	8886	8886	8886	8886	8886	8886	8886	8886	8886
250	8596	8596	8596	8596	8596	3311	8596	3311	8596	8596	20436	8596	8596	8596	8596	8596	7198	8596	8596	18994	8596	8596	8596	8596	8596	3311	3311	8596	18994	3311
251	22000	22000	22000	22000	22000	22000	22000	22000	22000	22000	22000	22000	22000	22000	22000	22000	22000	22000	22000	22000	22000	22000	22000	22000	22000	22000	22000	22000	22000	22000
252	7994	7994	7994	7994	15437	15437	15437	6577	6577	15437	15437	7994	7994	7994	15437	15437	6577	15437	6577	6577	7994	15437	15437	7994	15437	15437	7994	7994	7994	15437
253	17786	17786	22381	22381	15814	15814	22381	17786	17786	17786	17786	17786	17786	20509	17786	17786	15551	17786	17786	17786	17786	17786	17786	15814	17786	17786	17786	17786	17786	17786
254	8519	8519	8519	8519	8519	8519	8519	8519	8519	8519	8519	8519	8519	14723	8519	8519	18989	8519	8519	8519	8519	8519	8519	8519	17476	17476	17476	18989	18989	18989
255	19525	19525	25239	25239	25239	25239	25239	25239	25239	25239	19525	25239	25239	20837	25239	25239	19525	25239	25239	25239	25239	19525	25239	25239	25239	25239	25239	25239	25239	25239
256	8946	8946	8946	8946	8946	15732	8946	8946	8946	8946	8946	15732	8946	5401	8946	15732	4026	15732	12230	12230	12230	15732	12230	8946	15732	8946	18644	8946	8946	26705
257	12719	12719	12719	12719	12719	12719	12719	12719	12719	12719	12719	12719	12719	12719	15173	12719	15173	12719	12719	12719	13057	12719	12719	12719	12719	15173	12719	12719	12719	12719
258	26300	26300	26300	26300	26300	26300	26300	26300	26300	26300	26300	26300	26300	26300	26300	26300	26300	26300	26300	26300	26300	26300	26300	26300	26300	26300	26300	26300	26300	26300
